Time,Ws_name,Message
2024-03-15 11:53:39,Tradestation WS,"Heartbeat:131, Timestamp:2024-03-15T10:53:40Z"
2024-03-15 11:53:40,Volumetrica WS,Pong: {}
2024-03-15 11:53:44,Tradestation WS,"Heartbeat:132, Timestamp:2024-03-15T10:53:45Z"
2024-03-15 11:53:45,Volumetrica WS,Pong: {}
2024-03-15 11:53:49,Tradestation WS,"Heartbeat:133, Timestamp:2024-03-15T10:53:50Z"
2024-03-15 11:53:50,Volumetrica WS,Pong: {}
2024-03-15 11:53:54,Tradestation WS,"Heartbeat:134, Timestamp:2024-03-15T10:53:55Z"
2024-03-15 11:53:55,Volumetrica WS,Pong: {}
2024-03-15 11:53:59,Tradestation WS,"Heartbeat:135, Timestamp:2024-03-15T10:54:00Z"
2024-03-15 11:54:00,Volumetrica WS,Pong: {}
2024-03-15 11:54:04,Tradestation WS,"Heartbeat:136, Timestamp:2024-03-15T10:54:05Z"
2024-03-15 11:54:05,Volumetrica WS,Pong: {}
2024-03-15 11:54:09,Tradestation WS,"Heartbeat:137, Timestamp:2024-03-15T10:54:10Z"
2024-03-15 11:54:10,Volumetrica WS,Pong: {}
2024-03-15 11:54:14,Tradestation WS,"Heartbeat:138, Timestamp:2024-03-15T10:54:15Z"
2024-03-15 11:54:15,Volumetrica WS,Pong: {}
2024-03-15 11:54:19,Tradestation WS,"Heartbeat:139, Timestamp:2024-03-15T10:54:20Z"
2024-03-15 11:54:20,Volumetrica WS,Pong: {}
2024-03-15 11:54:24,Tradestation WS,"Heartbeat:140, Timestamp:2024-03-15T10:54:25Z"
2024-03-15 11:54:25,Volumetrica WS,Pong: {}
2024-03-15 11:54:29,Tradestation WS,"Heartbeat:141, Timestamp:2024-03-15T10:54:30Z"
2024-03-15 11:54:30,Volumetrica WS,Pong: {}
2024-03-15 11:54:34,Tradestation WS,"Heartbeat:142, Timestamp:2024-03-15T10:54:35Z"
2024-03-15 11:54:35,Volumetrica WS,Pong: {}
2024-03-15 11:54:39,Tradestation WS,"Heartbeat:143, Timestamp:2024-03-15T10:54:40Z"
2024-03-15 11:54:40,Volumetrica WS,Pong: {}
2024-03-15 11:54:44,Tradestation WS,"Heartbeat:144, Timestamp:2024-03-15T10:54:45Z"
2024-03-15 11:54:45,Volumetrica WS,Pong: {}
2024-03-15 11:54:49,Tradestation WS,"Heartbeat:145, Timestamp:2024-03-15T10:54:50Z"
2024-03-15 11:54:50,Volumetrica WS,Pong: {}
2024-03-15 11:54:55,Tradestation WS,"Heartbeat:146, Timestamp:2024-03-15T10:54:55Z"
2024-03-15 11:54:55,Volumetrica WS,Pong: {}
2024-03-15 11:54:59,Tradestation WS,"Heartbeat:147, Timestamp:2024-03-15T10:55:00Z"
2024-03-15 11:55:00,Volumetrica WS,Pong: {}
2024-03-15 11:55:04,Tradestation WS,"Heartbeat:148, Timestamp:2024-03-15T10:55:05Z"
2024-03-15 11:55:05,Volumetrica WS,Pong: {}
2024-03-15 11:55:09,Tradestation WS,"Heartbeat:149, Timestamp:2024-03-15T10:55:10Z"
2024-03-15 11:55:10,Volumetrica WS,Pong: {}
2024-03-15 11:55:14,Tradestation WS,"Heartbeat:150, Timestamp:2024-03-15T10:55:15Z"
2024-03-15 11:55:15,Volumetrica WS,Pong: {}
2024-03-15 11:55:19,Tradestation WS,"Heartbeat:151, Timestamp:2024-03-15T10:55:20Z"
2024-03-15 11:55:20,Volumetrica WS,Pong: {}
2024-03-15 11:55:24,Tradestation WS,"Heartbeat:152, Timestamp:2024-03-15T10:55:25Z"
2024-03-15 11:55:25,Volumetrica WS,Pong: {}
2024-03-15 11:55:29,Tradestation WS,"Heartbeat:153, Timestamp:2024-03-15T10:55:30Z"
2024-03-15 11:55:30,Volumetrica WS,Pong: {}
2024-03-15 11:55:34,Tradestation WS,"Heartbeat:154, Timestamp:2024-03-15T10:55:35Z"
2024-03-15 11:55:35,Volumetrica WS,Pong: {}
2024-03-15 11:55:39,Tradestation WS,"Heartbeat:155, Timestamp:2024-03-15T10:55:40Z"
2024-03-15 11:55:40,Volumetrica WS,Pong: {}
2024-03-15 11:55:44,Tradestation WS,"Heartbeat:156, Timestamp:2024-03-15T10:55:45Z"
2024-03-15 11:55:45,Volumetrica WS,Pong: {}
2024-03-15 11:55:49,Tradestation WS,"Heartbeat:157, Timestamp:2024-03-15T10:55:50Z"
2024-03-15 11:55:50,Volumetrica WS,Pong: {}
2024-03-15 11:55:54,Tradestation WS,"Heartbeat:158, Timestamp:2024-03-15T10:55:55Z"
2024-03-15 11:55:55,Volumetrica WS,Pong: {}
2024-03-15 11:55:59,Tradestation WS,"Heartbeat:159, Timestamp:2024-03-15T10:56:00Z"
2024-03-15 11:56:00,Volumetrica WS,Pong: {}
2024-03-15 11:56:04,Tradestation WS,"Heartbeat:160, Timestamp:2024-03-15T10:56:05Z"
2024-03-15 11:56:05,Volumetrica WS,Pong: {}
2024-03-15 11:56:09,Tradestation WS,"Heartbeat:161, Timestamp:2024-03-15T10:56:10Z"
2024-03-15 11:56:10,Volumetrica WS,Pong: {}
2024-03-15 11:56:14,Tradestation WS,"Heartbeat:162, Timestamp:2024-03-15T10:56:15Z"
2024-03-15 11:56:15,Volumetrica WS,Pong: {}
2024-03-15 11:56:19,Tradestation WS,"Heartbeat:163, Timestamp:2024-03-15T10:56:20Z"
2024-03-15 11:56:20,Volumetrica WS,Pong: {}
2024-03-15 11:56:24,Tradestation WS,"Heartbeat:164, Timestamp:2024-03-15T10:56:25Z"
2024-03-15 11:56:25,Volumetrica WS,Pong: {}
2024-03-15 11:56:29,Tradestation WS,"Heartbeat:165, Timestamp:2024-03-15T10:56:30Z"
2024-03-15 11:56:30,Volumetrica WS,Pong: {}
2024-03-15 11:56:34,Tradestation WS,"Heartbeat:166, Timestamp:2024-03-15T10:56:35Z"
2024-03-15 11:56:35,Volumetrica WS,Pong: {}
2024-03-15 11:56:39,Tradestation WS,"Heartbeat:167, Timestamp:2024-03-15T10:56:40Z"
2024-03-15 11:56:40,Volumetrica WS,Pong: {}
2024-03-15 11:56:44,Tradestation WS,"Heartbeat:168, Timestamp:2024-03-15T10:56:45Z"
2024-03-15 11:56:45,Volumetrica WS,Pong: {}
2024-03-15 11:56:49,Tradestation WS,"Heartbeat:169, Timestamp:2024-03-15T10:56:50Z"
2024-03-15 11:56:50,Volumetrica WS,Pong: {}
2024-03-15 11:56:54,Tradestation WS,"Heartbeat:170, Timestamp:2024-03-15T10:56:55Z"
2024-03-15 11:56:55,Volumetrica WS,Pong: {}
2024-03-15 11:56:59,Tradestation WS,"Heartbeat:171, Timestamp:2024-03-15T10:57:00Z"
2024-03-15 11:57:00,Volumetrica WS,Pong: {}
2024-03-15 11:57:04,Tradestation WS,"Heartbeat:172, Timestamp:2024-03-15T10:57:05Z"
2024-03-15 11:57:05,Volumetrica WS,Pong: {}
2024-03-15 11:57:09,Tradestation WS,"Heartbeat:173, Timestamp:2024-03-15T10:57:10Z"
2024-03-15 11:57:10,Volumetrica WS,Pong: {}
2024-03-15 11:57:14,Tradestation WS,"Heartbeat:174, Timestamp:2024-03-15T10:57:15Z"
2024-03-15 11:57:15,Volumetrica WS,Pong: {}
2024-03-15 11:57:19,Tradestation WS,"Heartbeat:175, Timestamp:2024-03-15T10:57:20Z"
2024-03-15 11:57:20,Volumetrica WS,Pong: {}
2024-03-15 11:57:24,Tradestation WS,"Heartbeat:176, Timestamp:2024-03-15T10:57:25Z"
2024-03-15 11:57:25,Volumetrica WS,Pong: {}
2024-03-15 11:57:29,Tradestation WS,"Heartbeat:177, Timestamp:2024-03-15T10:57:30Z"
2024-03-15 11:57:30,Volumetrica WS,Pong: {}
2024-03-15 11:57:34,Tradestation WS,"Heartbeat:178, Timestamp:2024-03-15T10:57:35Z"
2024-03-15 11:57:35,Volumetrica WS,Pong: {}
2024-03-15 11:57:39,Tradestation WS,"Heartbeat:179, Timestamp:2024-03-15T10:57:40Z"
2024-03-15 11:57:40,Volumetrica WS,Pong: {}
2024-03-15 11:57:44,Tradestation WS,"Heartbeat:180, Timestamp:2024-03-15T10:57:45Z"
2024-03-15 11:57:45,Volumetrica WS,Pong: {}
2024-03-15 11:57:49,Tradestation WS,"Heartbeat:181, Timestamp:2024-03-15T10:57:50Z"
2024-03-15 11:57:51,Volumetrica WS,Pong: {}
2024-03-15 11:57:54,Tradestation WS,"Heartbeat:182, Timestamp:2024-03-15T10:57:55Z"
2024-03-15 11:57:56,Volumetrica WS,Pong: {}
2024-03-15 11:57:59,Tradestation WS,"Heartbeat:183, Timestamp:2024-03-15T10:58:00Z"
2024-03-15 11:58:01,Volumetrica WS,Pong: {}
2024-03-15 11:58:04,Tradestation WS,"Heartbeat:184, Timestamp:2024-03-15T10:58:05Z"
2024-03-15 11:58:06,Volumetrica WS,Pong: {}
2024-03-15 11:58:09,Tradestation WS,"Heartbeat:185, Timestamp:2024-03-15T10:58:10Z"
2024-03-15 11:58:11,Volumetrica WS,Pong: {}
2024-03-15 11:58:14,Tradestation WS,"Heartbeat:186, Timestamp:2024-03-15T10:58:15Z"
2024-03-15 11:58:16,Volumetrica WS,Pong: {}
2024-03-15 11:58:19,Tradestation WS,"Heartbeat:187, Timestamp:2024-03-15T10:58:20Z"
2024-03-15 11:58:21,Volumetrica WS,Pong: {}
2024-03-15 11:58:24,Tradestation WS,"Heartbeat:188, Timestamp:2024-03-15T10:58:25Z"
2024-03-15 11:58:26,Volumetrica WS,Pong: {}
2024-03-15 11:58:29,Tradestation WS,"Heartbeat:189, Timestamp:2024-03-15T10:58:30Z"
2024-03-15 11:58:31,Volumetrica WS,Pong: {}
2024-03-15 11:58:34,Tradestation WS,"Heartbeat:190, Timestamp:2024-03-15T10:58:35Z"
2024-03-15 11:58:36,Volumetrica WS,Pong: {}
2024-03-15 11:58:39,Tradestation WS,"Heartbeat:191, Timestamp:2024-03-15T10:58:40Z"
2024-03-15 11:58:41,Volumetrica WS,Pong: {}
2024-03-15 11:58:44,Tradestation WS,"Heartbeat:192, Timestamp:2024-03-15T10:58:45Z"
2024-03-15 11:58:46,Volumetrica WS,Pong: {}
2024-03-15 11:58:49,Tradestation WS,"Heartbeat:193, Timestamp:2024-03-15T10:58:50Z"
2024-03-15 11:58:51,Volumetrica WS,Pong: {}
2024-03-15 11:58:54,Tradestation WS,"Heartbeat:194, Timestamp:2024-03-15T10:58:55Z"
2024-03-15 11:58:56,Volumetrica WS,Pong: {}
2024-03-15 11:58:59,Tradestation WS,"Heartbeat:195, Timestamp:2024-03-15T10:59:00Z"
2024-03-15 11:59:01,Volumetrica WS,Pong: {}
2024-03-15 11:59:04,Tradestation WS,"Heartbeat:196, Timestamp:2024-03-15T10:59:05Z"
2024-03-15 11:59:06,Volumetrica WS,Pong: {}
2024-03-15 11:59:09,Tradestation WS,"Heartbeat:197, Timestamp:2024-03-15T10:59:10Z"
2024-03-15 11:59:11,Volumetrica WS,Pong: {}
2024-03-15 11:59:14,Tradestation WS,"Heartbeat:198, Timestamp:2024-03-15T10:59:15Z"
2024-03-15 11:59:16,Volumetrica WS,Pong: {}
2024-03-15 11:59:19,Tradestation WS,"Heartbeat:199, Timestamp:2024-03-15T10:59:20Z"
2024-03-15 11:59:21,Volumetrica WS,Pong: {}
2024-03-15 11:59:24,Tradestation WS,"Heartbeat:200, Timestamp:2024-03-15T10:59:25Z"
2024-03-15 11:59:26,Volumetrica WS,Pong: {}
2024-03-15 11:59:29,Tradestation WS,"Heartbeat:201, Timestamp:2024-03-15T10:59:30Z"
2024-03-15 11:59:31,Volumetrica WS,Pong: {}
2024-03-15 11:59:34,Tradestation WS,"Heartbeat:202, Timestamp:2024-03-15T10:59:35Z"
2024-03-15 11:59:36,Volumetrica WS,Pong: {}
2024-03-15 11:59:39,Tradestation WS,"Heartbeat:203, Timestamp:2024-03-15T10:59:40Z"
2024-03-15 11:59:41,Volumetrica WS,Pong: {}
2024-03-15 11:59:44,Tradestation WS,"Heartbeat:204, Timestamp:2024-03-15T10:59:45Z"
2024-03-15 11:59:46,Volumetrica WS,Pong: {}
2024-03-15 11:59:49,Tradestation WS,"Heartbeat:205, Timestamp:2024-03-15T10:59:50Z"
2024-03-15 11:59:51,Volumetrica WS,Pong: {}
2024-03-15 11:59:58,Volumetrica WS,Connection Opened
2024-03-15 11:59:58,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 11:59:58,Volumetrica WS,Pong: {}
2024-03-15 11:59:59,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 12:00:03,Volumetrica WS,Pong: {}
2024-03-15 12:00:03,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T11:00:04Z"
2024-03-15 12:00:08,Volumetrica WS,Pong: {}
2024-03-15 12:00:08,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T11:00:09Z"
2024-03-15 12:00:13,Volumetrica WS,Pong: {}
2024-03-15 12:00:13,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T11:00:14Z"
2024-03-15 12:00:18,Volumetrica WS,Pong: {}
2024-03-15 12:00:18,Tradestation WS,"Heartbeat:4, Timestamp:2024-03-15T11:00:19Z"
2024-03-15 12:00:23,Volumetrica WS,Pong: {}
2024-03-15 12:00:23,Tradestation WS,"Heartbeat:5, Timestamp:2024-03-15T11:00:24Z"
2024-03-15 12:00:28,Volumetrica WS,Pong: {}
2024-03-15 12:00:29,Tradestation WS,"Heartbeat:6, Timestamp:2024-03-15T11:00:29Z"
2024-03-15 12:00:33,Volumetrica WS,Pong: {}
2024-03-15 12:00:34,Tradestation WS,"Heartbeat:7, Timestamp:2024-03-15T11:00:34Z"
2024-03-15 12:00:48,Volumetrica WS,Connection Opened
2024-03-15 12:00:48,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 12:00:48,Volumetrica WS,Pong: {}
2024-03-15 12:00:48,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 12:00:53,Volumetrica WS,Pong: {}
2024-03-15 12:00:53,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T11:00:53Z"
2024-03-15 12:00:58,Volumetrica WS,Pong: {}
2024-03-15 12:00:58,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T11:00:58Z"
2024-03-15 12:01:03,Volumetrica WS,Pong: {}
2024-03-15 12:01:03,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T11:01:03Z"
2024-03-15 12:01:18,Volumetrica WS,Connection Opened
2024-03-15 12:01:18,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 12:01:18,Volumetrica WS,Pong: {}
2024-03-15 12:01:18,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 12:01:23,Volumetrica WS,Pong: {}
2024-03-15 12:01:23,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T11:01:24Z"
2024-03-15 12:01:28,Volumetrica WS,Pong: {}
2024-03-15 12:01:28,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T11:01:29Z"
2024-03-15 12:01:33,Volumetrica WS,Pong: {}
2024-03-15 12:01:33,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T11:01:34Z"
2024-03-15 12:01:38,Volumetrica WS,Pong: {}
2024-03-15 12:01:38,Tradestation WS,"Heartbeat:4, Timestamp:2024-03-15T11:01:39Z"
2024-03-15 12:01:43,Volumetrica WS,Pong: {}
2024-03-15 12:01:43,Tradestation WS,"Heartbeat:5, Timestamp:2024-03-15T11:01:44Z"
2024-03-15 12:01:48,Volumetrica WS,Pong: {}
2024-03-15 12:01:48,Tradestation WS,"Heartbeat:6, Timestamp:2024-03-15T11:01:49Z"
2024-03-15 12:01:53,Volumetrica WS,Pong: {}
2024-03-15 12:01:53,Tradestation WS,"Heartbeat:7, Timestamp:2024-03-15T11:01:54Z"
2024-03-15 12:01:58,Volumetrica WS,Pong: {}
2024-03-15 12:01:58,Tradestation WS,"Heartbeat:8, Timestamp:2024-03-15T11:01:59Z"
2024-03-15 12:02:03,Volumetrica WS,Pong: {}
2024-03-15 12:02:03,Tradestation WS,"Heartbeat:9, Timestamp:2024-03-15T11:02:04Z"
2024-03-15 12:02:08,Volumetrica WS,Pong: {}
2024-03-15 12:02:08,Tradestation WS,"Heartbeat:10, Timestamp:2024-03-15T11:02:09Z"
2024-03-15 12:02:13,Volumetrica WS,Pong: {}
2024-03-15 12:02:13,Tradestation WS,"Heartbeat:11, Timestamp:2024-03-15T11:02:14Z"
2024-03-15 12:02:18,Volumetrica WS,Pong: {}
2024-03-15 12:02:18,Tradestation WS,"Heartbeat:12, Timestamp:2024-03-15T11:02:19Z"
2024-03-15 12:02:23,Volumetrica WS,Pong: {}
2024-03-15 12:02:23,Tradestation WS,"Heartbeat:13, Timestamp:2024-03-15T11:02:24Z"
2024-03-15 12:02:28,Volumetrica WS,Pong: {}
2024-03-15 12:02:28,Tradestation WS,"Heartbeat:14, Timestamp:2024-03-15T11:02:29Z"
2024-03-15 12:02:33,Volumetrica WS,Pong: {}
2024-03-15 12:02:33,Tradestation WS,"Heartbeat:15, Timestamp:2024-03-15T11:02:34Z"
2024-03-15 12:02:38,Volumetrica WS,Pong: {}
2024-03-15 12:02:38,Tradestation WS,"Heartbeat:16, Timestamp:2024-03-15T11:02:39Z"
2024-03-15 12:02:43,Volumetrica WS,Pong: {}
2024-03-15 12:02:43,Tradestation WS,"Heartbeat:17, Timestamp:2024-03-15T11:02:44Z"
2024-03-15 12:02:48,Volumetrica WS,Pong: {}
2024-03-15 12:02:48,Tradestation WS,"Heartbeat:18, Timestamp:2024-03-15T11:02:49Z"
2024-03-15 12:02:53,Volumetrica WS,Pong: {}
2024-03-15 12:02:53,Tradestation WS,"Heartbeat:19, Timestamp:2024-03-15T11:02:54Z"
2024-03-15 12:02:58,Volumetrica WS,Pong: {}
2024-03-15 12:02:58,Tradestation WS,"Heartbeat:20, Timestamp:2024-03-15T11:02:59Z"
2024-03-15 12:03:03,Volumetrica WS,Pong: {}
2024-03-15 12:03:03,Tradestation WS,"Heartbeat:21, Timestamp:2024-03-15T11:03:04Z"
2024-03-15 12:03:08,Volumetrica WS,Pong: {}
2024-03-15 12:03:08,Tradestation WS,"Heartbeat:22, Timestamp:2024-03-15T11:03:09Z"
2024-03-15 12:03:13,Volumetrica WS,Pong: {}
2024-03-15 12:03:13,Tradestation WS,"Heartbeat:23, Timestamp:2024-03-15T11:03:14Z"
2024-03-15 12:03:18,Volumetrica WS,Pong: {}
2024-03-15 12:03:18,Tradestation WS,"Heartbeat:24, Timestamp:2024-03-15T11:03:19Z"
2024-03-15 12:03:23,Volumetrica WS,Pong: {}
2024-03-15 12:03:23,Tradestation WS,"Heartbeat:25, Timestamp:2024-03-15T11:03:24Z"
2024-03-15 12:03:28,Volumetrica WS,Pong: {}
2024-03-15 12:03:28,Tradestation WS,"Heartbeat:26, Timestamp:2024-03-15T11:03:29Z"
2024-03-15 12:03:33,Volumetrica WS,Pong: {}
2024-03-15 12:03:33,Tradestation WS,"Heartbeat:27, Timestamp:2024-03-15T11:03:34Z"
2024-03-15 12:03:38,Volumetrica WS,Pong: {}
2024-03-15 12:03:38,Tradestation WS,"Heartbeat:28, Timestamp:2024-03-15T11:03:39Z"
2024-03-15 12:03:43,Volumetrica WS,Pong: {}
2024-03-15 12:03:43,Tradestation WS,"Heartbeat:29, Timestamp:2024-03-15T11:03:44Z"
2024-03-15 12:03:48,Volumetrica WS,Pong: {}
2024-03-15 12:03:48,Tradestation WS,"Heartbeat:30, Timestamp:2024-03-15T11:03:49Z"
2024-03-15 12:03:53,Volumetrica WS,Pong: {}
2024-03-15 12:03:53,Tradestation WS,"Heartbeat:31, Timestamp:2024-03-15T11:03:54Z"
2024-03-15 12:03:58,Volumetrica WS,Pong: {}
2024-03-15 12:03:58,Tradestation WS,"Heartbeat:32, Timestamp:2024-03-15T11:03:59Z"
2024-03-15 12:04:03,Volumetrica WS,Pong: {}
2024-03-15 12:04:03,Tradestation WS,"Heartbeat:33, Timestamp:2024-03-15T11:04:04Z"
2024-03-15 12:04:08,Volumetrica WS,Pong: {}
2024-03-15 12:04:08,Tradestation WS,"Heartbeat:34, Timestamp:2024-03-15T11:04:09Z"
2024-03-15 12:04:13,Volumetrica WS,Pong: {}
2024-03-15 12:04:13,Tradestation WS,"Heartbeat:35, Timestamp:2024-03-15T11:04:14Z"
2024-03-15 12:04:18,Volumetrica WS,Pong: {}
2024-03-15 12:04:18,Tradestation WS,"Heartbeat:36, Timestamp:2024-03-15T11:04:19Z"
2024-03-15 12:04:23,Volumetrica WS,Pong: {}
2024-03-15 12:04:23,Tradestation WS,"Heartbeat:37, Timestamp:2024-03-15T11:04:24Z"
2024-03-15 12:04:28,Volumetrica WS,Pong: {}
2024-03-15 12:04:28,Tradestation WS,"Heartbeat:38, Timestamp:2024-03-15T11:04:29Z"
2024-03-15 12:04:33,Volumetrica WS,Pong: {}
2024-03-15 12:04:33,Tradestation WS,"Heartbeat:39, Timestamp:2024-03-15T11:04:34Z"
2024-03-15 12:04:38,Volumetrica WS,Pong: {}
2024-03-15 12:04:38,Tradestation WS,"Heartbeat:40, Timestamp:2024-03-15T11:04:39Z"
2024-03-15 12:04:43,Volumetrica WS,Pong: {}
2024-03-15 12:04:43,Tradestation WS,"Heartbeat:41, Timestamp:2024-03-15T11:04:44Z"
2024-03-15 12:04:48,Volumetrica WS,Pong: {}
2024-03-15 12:04:48,Tradestation WS,"Heartbeat:42, Timestamp:2024-03-15T11:04:49Z"
2024-03-15 12:04:53,Volumetrica WS,Pong: {}
2024-03-15 12:04:53,Tradestation WS,"Heartbeat:43, Timestamp:2024-03-15T11:04:54Z"
2024-03-15 12:04:58,Volumetrica WS,Pong: {}
2024-03-15 12:04:58,Tradestation WS,"Heartbeat:44, Timestamp:2024-03-15T11:04:59Z"
2024-03-15 12:05:03,Volumetrica WS,Pong: {}
2024-03-15 12:05:03,Tradestation WS,"Heartbeat:45, Timestamp:2024-03-15T11:05:04Z"
2024-03-15 12:05:08,Volumetrica WS,Pong: {}
2024-03-15 12:05:08,Tradestation WS,"Heartbeat:46, Timestamp:2024-03-15T11:05:09Z"
2024-03-15 12:05:13,Volumetrica WS,Pong: {}
2024-03-15 12:05:13,Tradestation WS,"Heartbeat:47, Timestamp:2024-03-15T11:05:14Z"
2024-03-15 12:05:18,Volumetrica WS,Pong: {}
2024-03-15 12:05:18,Tradestation WS,"Heartbeat:48, Timestamp:2024-03-15T11:05:19Z"
2024-03-15 12:05:23,Tradestation WS,"Heartbeat:49, Timestamp:2024-03-15T11:05:24Z"
2024-03-15 12:05:23,Volumetrica WS,Pong: {}
2024-03-15 12:05:28,Tradestation WS,"Heartbeat:50, Timestamp:2024-03-15T11:05:29Z"
2024-03-15 12:05:28,Volumetrica WS,Pong: {}
2024-03-15 12:05:33,Tradestation WS,"Heartbeat:51, Timestamp:2024-03-15T11:05:34Z"
2024-03-15 12:05:33,Volumetrica WS,Pong: {}
2024-03-15 12:05:38,Tradestation WS,"Heartbeat:52, Timestamp:2024-03-15T11:05:39Z"
2024-03-15 12:05:39,Volumetrica WS,Pong: {}
2024-03-15 12:05:43,Tradestation WS,"Heartbeat:53, Timestamp:2024-03-15T11:05:44Z"
2024-03-15 12:05:43,Volumetrica WS,Pong: {}
2024-03-15 12:05:48,Tradestation WS,"Heartbeat:54, Timestamp:2024-03-15T11:05:49Z"
2024-03-15 12:05:48,Volumetrica WS,Pong: {}
2024-03-15 12:05:53,Tradestation WS,"Heartbeat:55, Timestamp:2024-03-15T11:05:54Z"
2024-03-15 12:05:53,Volumetrica WS,Pong: {}
2024-03-15 12:05:58,Tradestation WS,"Heartbeat:56, Timestamp:2024-03-15T11:05:59Z"
2024-03-15 12:05:58,Volumetrica WS,Pong: {}
2024-03-15 12:06:03,Tradestation WS,"Heartbeat:57, Timestamp:2024-03-15T11:06:04Z"
2024-03-15 12:06:03,Volumetrica WS,Pong: {}
2024-03-15 12:06:08,Tradestation WS,"Heartbeat:58, Timestamp:2024-03-15T11:06:09Z"
2024-03-15 12:06:08,Volumetrica WS,Pong: {}
2024-03-15 12:06:13,Tradestation WS,"Heartbeat:59, Timestamp:2024-03-15T11:06:14Z"
2024-03-15 12:06:13,Volumetrica WS,Pong: {}
2024-03-15 12:06:18,Tradestation WS,"Heartbeat:60, Timestamp:2024-03-15T11:06:19Z"
2024-03-15 12:06:19,Volumetrica WS,Pong: {}
2024-03-15 12:06:23,Tradestation WS,"Heartbeat:61, Timestamp:2024-03-15T11:06:24Z"
2024-03-15 12:06:24,Volumetrica WS,Pong: {}
2024-03-15 12:06:28,Tradestation WS,"Heartbeat:62, Timestamp:2024-03-15T11:06:29Z"
2024-03-15 12:06:29,Volumetrica WS,Pong: {}
2024-03-15 12:06:33,Tradestation WS,"Heartbeat:63, Timestamp:2024-03-15T11:06:34Z"
2024-03-15 12:06:34,Volumetrica WS,Pong: {}
2024-03-15 12:06:38,Tradestation WS,"Heartbeat:64, Timestamp:2024-03-15T11:06:39Z"
2024-03-15 12:06:39,Volumetrica WS,Pong: {}
2024-03-15 12:06:43,Tradestation WS,"Heartbeat:65, Timestamp:2024-03-15T11:06:44Z"
2024-03-15 12:06:44,Volumetrica WS,Pong: {}
2024-03-15 12:06:48,Tradestation WS,"Heartbeat:66, Timestamp:2024-03-15T11:06:49Z"
2024-03-15 12:06:49,Volumetrica WS,Pong: {}
2024-03-15 12:06:53,Tradestation WS,"Heartbeat:67, Timestamp:2024-03-15T11:06:54Z"
2024-03-15 12:06:54,Volumetrica WS,Pong: {}
2024-03-15 12:06:58,Tradestation WS,"Heartbeat:68, Timestamp:2024-03-15T11:06:59Z"
2024-03-15 12:06:59,Volumetrica WS,Pong: {}
2024-03-15 12:07:03,Tradestation WS,"Heartbeat:69, Timestamp:2024-03-15T11:07:04Z"
2024-03-15 12:07:04,Volumetrica WS,Pong: {}
2024-03-15 12:07:08,Tradestation WS,"Heartbeat:70, Timestamp:2024-03-15T11:07:09Z"
2024-03-15 12:07:09,Volumetrica WS,Pong: {}
2024-03-15 12:07:13,Tradestation WS,"Heartbeat:71, Timestamp:2024-03-15T11:07:14Z"
2024-03-15 12:07:14,Volumetrica WS,Pong: {}
2024-03-15 12:07:18,Tradestation WS,"Heartbeat:72, Timestamp:2024-03-15T11:07:19Z"
2024-03-15 12:07:19,Volumetrica WS,Pong: {}
2024-03-15 12:07:23,Tradestation WS,"Heartbeat:73, Timestamp:2024-03-15T11:07:24Z"
2024-03-15 12:07:24,Volumetrica WS,Pong: {}
2024-03-15 12:07:28,Tradestation WS,"Heartbeat:74, Timestamp:2024-03-15T11:07:29Z"
2024-03-15 12:07:29,Volumetrica WS,Pong: {}
2024-03-15 12:07:33,Tradestation WS,"Heartbeat:75, Timestamp:2024-03-15T11:07:34Z"
2024-03-15 12:07:34,Volumetrica WS,Pong: {}
2024-03-15 12:07:38,Tradestation WS,"Heartbeat:76, Timestamp:2024-03-15T11:07:39Z"
2024-03-15 12:07:39,Volumetrica WS,Pong: {}
2024-03-15 12:07:43,Tradestation WS,"Heartbeat:77, Timestamp:2024-03-15T11:07:44Z"
2024-03-15 12:07:44,Volumetrica WS,Pong: {}
2024-03-15 12:07:48,Tradestation WS,"Heartbeat:78, Timestamp:2024-03-15T11:07:49Z"
2024-03-15 12:07:49,Volumetrica WS,Pong: {}
2024-03-15 12:07:53,Tradestation WS,"Heartbeat:79, Timestamp:2024-03-15T11:07:54Z"
2024-03-15 12:07:54,Volumetrica WS,Pong: {}
2024-03-15 12:07:58,Tradestation WS,"Heartbeat:80, Timestamp:2024-03-15T11:07:59Z"
2024-03-15 12:07:59,Volumetrica WS,Pong: {}
2024-03-15 12:08:03,Tradestation WS,"Heartbeat:81, Timestamp:2024-03-15T11:08:04Z"
